round,loss,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1
30,0.158919,0.987518,0.987518,0.987518,0.987518,0.736381,0.729629,0.732719,0.986988,0.987518,0.987232
