round,loss,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1
121,7.690774,0.153818,0.153818,0.153818,0.153818,0.040341,0.143881,0.033296,0.041616,0.153818,0.057799
122,8.799544,0.126939,0.126939,0.126939,0.126939,0.011446,0.134883,0.020178,0.018875,0.126939,0.032523
123,11.277859,0.126866,0.126866,0.126866,0.126866,0.011594,0.132139,0.02041,0.018895,0.126866,0.032548
124,13.547709,0.126899,0.126899,0.126899,0.126899,0.01179,0.132785,0.020751,0.018902,0.126899,0.032557
125,14.903314,0.126937,0.126937,0.126937,0.126937,0.011796,0.133372,0.020797,0.018724,0.126937,0.032319
126,16.50928,0.126958,0.126958,0.126958,0.126958,0.011847,0.134005,0.020889,0.018737,0.126958,0.032338
127,17.148972,0.126971,0.126971,0.126971,0.126971,0.011933,0.1345,0.021037,0.018736,0.126971,0.032337
128,17.58014,0.12698,0.12698,0.12698,0.12698,0.011901,0.134882,0.021001,0.018646,0.12698,0.032215
129,18.837693,0.126981,0.126981,0.126981,0.126981,0.011941,0.13479,0.02106,0.018698,0.126981,0.032286
130,19.861422,0.126985,0.126985,0.126985,0.126985,0.012011,0.135121,0.02117,0.018754,0.126985,0.032361
131,19.757376,0.126994,0.126994,0.126994,0.126994,0.011931,0.135547,0.021047,0.018701,0.126994,0.032291
132,20.58204,0.126995,0.126995,0.126995,0.126995,0.011912,0.135495,0.021015,0.018702,0.126995,0.032292
133,20.781428,0.126995,0.126995,0.126995,0.126995,0.012008,0.135665,0.02121,0.018449,0.126995,0.031949
134,21.045635,0.127,0.127,0.127,0.127,0.011853,0.136008,0.020928,0.018624,0.127,0.032187
135,21.47285,0.127002,0.127002,0.127002,0.127002,0.011936,0.136259,0.021052,0.01874,0.127002,0.032345
136,21.126445,0.127004,0.127004,0.127004,0.127004,0.011877,0.136311,0.020961,0.018693,0.127004,0.03228
137,21.468165,0.127005,0.127005,0.127005,0.127005,0.011929,0.136371,0.021034,0.018789,0.127005,0.032411
138,21.731102,0.127015,0.127015,0.127015,0.127015,0.011889,0.136765,0.020988,0.018667,0.127015,0.032246
139,21.9285,0.127014,0.127014,0.127014,0.127014,0.011951,0.136638,0.021096,0.018643,0.127014,0.032213
140,21.663579,0.127019,0.127019,0.127019,0.127019,0.011922,0.136937,0.02105,0.01864,0.127019,0.03221
141,22.192308,0.127018,0.127018,0.127018,0.127018,0.011931,0.137021,0.021066,0.018627,0.127018,0.032192
142,21.567459,0.127022,0.127022,0.127022,0.127022,0.011994,0.137143,0.021148,0.01881,0.127022,0.03244
143,21.12151,0.127023,0.127023,0.127023,0.127023,0.012014,0.137242,0.021183,0.018801,0.127023,0.032427
144,21.245918,0.127025,0.127025,0.127025,0.127025,0.011911,0.137611,0.021033,0.018642,0.127025,0.032213
145,21.003374,0.127026,0.127026,0.127026,0.127026,0.011883,0.137566,0.020968,0.018753,0.127026,0.032364
146,21.298387,0.127031,0.127031,0.127031,0.127031,0.011882,0.137933,0.020976,0.018704,0.127031,0.032297
147,21.278319,0.12703,0.12703,0.12703,0.12703,0.011959,0.138354,0.021096,0.01877,0.12703,0.032385
148,21.188903,0.127032,0.127032,0.127032,0.127032,0.012172,0.138179,0.021435,0.018902,0.127032,0.032563
149,20.607553,0.127034,0.127034,0.127034,0.127034,0.011943,0.138512,0.021081,0.018696,0.127034,0.032286
150,21.032653,0.127035,0.127035,0.127035,0.127035,0.01192,0.138369,0.021027,0.018804,0.127035,0.032433
