round,loss,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1
151,12.872101,0.117688,0.117688,0.117688,0.117688,0.053496,0.145406,0.031836,0.035623,0.117688,0.036221
152,6.183897,0.062429,0.062429,0.062429,0.062429,0.097574,0.12417,0.028399,0.088773,0.062429,0.031378
153,5.758416,0.041303,0.041303,0.041303,0.041303,0.036025,0.115749,0.018418,0.041462,0.041303,0.005959
154,6.986239,0.041277,0.041277,0.041277,0.041277,0.011641,0.115572,0.01843,0.00341,0.041277,0.005927
155,8.2908,0.041279,0.041279,0.041279,0.041279,0.011021,0.115567,0.01844,0.003414,0.041279,0.005935
156,9.553485,0.041285,0.041285,0.041285,0.041285,0.011029,0.11559,0.018452,0.003417,0.041285,0.005939
157,10.533731,0.041292,0.041292,0.041292,0.041292,0.011037,0.115952,0.018466,0.00342,0.041292,0.005946
