round,loss,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1
91,9.812671,0.147058,0.147058,0.147058,0.147058,0.083593,0.13214,0.054708,0.123557,0.147058,0.105412
92,9.14915,0.146973,0.146973,0.146973,0.146973,0.04502,0.131536,0.054548,0.083594,0.146973,0.105311
93,11.750984,0.147061,0.147061,0.147061,0.147061,0.03908,0.132124,0.054563,0.0834,0.147061,0.105403
94,13.101233,0.147062,0.147062,0.147062,0.147062,0.039129,0.132183,0.054633,0.083412,0.147062,0.105413
95,13.774613,0.147064,0.147064,0.147064,0.147064,0.039136,0.132262,0.054641,0.083423,0.147064,0.10542
96,14.442208,0.147066,0.147066,0.147066,0.147066,0.039138,0.132292,0.054643,0.083426,0.147066,0.105422
97,15.940785,0.14707,0.14707,0.14707,0.14707,0.039149,0.13231,0.05466,0.083428,0.14707,0.105425
98,16.504432,0.147076,0.147076,0.147076,0.147076,0.039159,0.132359,0.054677,0.083431,0.147076,0.105428
99,18.115227,0.147077,0.147077,0.147077,0.147077,0.039159,0.132367,0.054676,0.08343,0.147077,0.105427
100,18.292736,0.147078,0.147078,0.147078,0.147078,0.039162,0.13239,0.054681,0.083432,0.147078,0.105429
101,18.825424,0.147079,0.147079,0.147079,0.147079,0.039163,0.132393,0.054683,0.083432,0.147079,0.105429
102,19.264475,0.147081,0.147081,0.147081,0.147081,0.039164,0.132422,0.054685,0.083433,0.147081,0.105431
103,19.852709,0.147084,0.147084,0.147084,0.147084,0.03917,0.132434,0.054694,0.083434,0.147084,0.105432
104,20.168628,0.147085,0.147085,0.147085,0.147085,0.03917,0.132415,0.054694,0.083433,0.147085,0.105432
105,20.786858,0.147087,0.147087,0.147087,0.147087,0.039171,0.132438,0.054696,0.083434,0.147087,0.105432
106,20.883246,0.147087,0.147087,0.147087,0.147087,0.039173,0.132443,0.054699,0.083435,0.147087,0.105433
107,22.075273,0.147087,0.147087,0.147087,0.147087,0.03917,0.13245,0.054694,0.083434,0.147087,0.105432
108,22.357945,0.147088,0.147088,0.147088,0.147088,0.039172,0.132466,0.054698,0.083434,0.147088,0.105432
109,22.217624,0.147087,0.147087,0.147087,0.147087,0.039173,0.132453,0.054698,0.083435,0.147087,0.105433
110,23.139085,0.147089,0.147089,0.147089,0.147089,0.039173,0.132484,0.054698,0.083434,0.147089,0.105432
111,22.818723,0.147089,0.147089,0.147089,0.147089,0.039173,0.132483,0.054699,0.083434,0.147089,0.105432
112,23.129152,0.147088,0.147088,0.147088,0.147088,0.039172,0.1325,0.054696,0.083435,0.147088,0.105432
113,23.666834,0.147089,0.147089,0.147089,0.147089,0.039172,0.132497,0.054697,0.083433,0.147089,0.105431
114,24.461686,0.147092,0.147092,0.147092,0.147092,0.039173,0.132527,0.054699,0.083433,0.147092,0.105431
115,23.944657,0.14709,0.14709,0.14709,0.14709,0.039173,0.132519,0.054698,0.083434,0.14709,0.105432
116,24.109438,0.147089,0.147089,0.147089,0.147089,0.039174,0.132498,0.0547,0.083434,0.147089,0.105432
117,23.740376,0.14709,0.14709,0.14709,0.14709,0.039175,0.132519,0.054699,0.083434,0.14709,0.105432
118,24.13175,0.147092,0.147092,0.147092,0.147092,0.039177,0.132526,0.054703,0.083434,0.147092,0.105432
119,23.644918,0.14709,0.14709,0.14709,0.14709,0.039177,0.132505,0.054704,0.083436,0.14709,0.105434
120,23.937996,0.147095,0.147095,0.147095,0.147095,0.039179,0.132544,0.054709,0.083434,0.147095,0.105433
