round,loss,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1
62,16.633432,0.001714,0.001714,0.001714,0.001714,0.000449,0.228827,0.000895,3e-06,0.001714,7e-06
63,16.760331,0.001709,0.001709,0.001709,0.001709,0.000444,0.22529,0.000886,3e-06,0.001709,7e-06
64,16.807897,0.001706,0.001706,0.001706,0.001706,0.000533,0.223442,0.00097,3e-06,0.001706,7e-06
65,16.783151,0.001704,0.001704,0.001704,0.001704,0.000474,0.223961,0.000941,3e-06,0.001704,7e-06
66,16.613279,0.001701,0.001701,0.001701,0.001701,0.00046,0.225705,0.000916,3e-06,0.001701,7e-06
67,16.326358,0.001692,0.001692,0.001692,0.001692,0.000458,0.229642,0.000914,3e-06,0.001692,7e-06
68,16.017918,0.001672,0.001672,0.001672,0.001672,0.000449,0.228489,0.000896,3e-06,0.001672,7e-06
69,15.61025,0.001655,0.001655,0.001655,0.001655,0.000446,0.231863,0.00089,4e-06,0.001655,7e-06
70,15.162032,0.001668,0.001668,0.001668,0.001668,0.000549,0.263185,0.001095,4e-06,0.001668,7e-06
71,14.695894,0.001652,0.001652,0.001652,0.001652,0.000533,0.266804,0.001063,4e-06,0.001652,8e-06
72,14.208854,0.001635,0.001635,0.001635,0.001635,0.000493,0.265907,0.000983,4e-06,0.001635,8e-06
73,13.682252,0.001619,0.001619,0.001619,0.001619,0.000461,0.265416,0.000921,4e-06,0.001619,8e-06
74,13.200793,0.001604,0.001604,0.001604,0.001604,0.000443,0.264357,0.000883,4e-06,0.001604,8e-06
75,12.677414,0.001584,0.001584,0.001584,0.001584,0.00043,0.264848,0.000859,4e-06,0.001584,8e-06
76,12.175489,0.00156,0.00156,0.00156,0.00156,0.000421,0.264973,0.00084,4e-06,0.00156,8e-06
77,11.647998,0.00153,0.00153,0.00153,0.00153,0.000415,0.266357,0.000828,4e-06,0.00153,8e-06
78,11.180097,0.0015,0.0015,0.0015,0.0015,0.000414,0.270983,0.000826,4e-06,0.0015,8e-06
79,10.656387,0.001449,0.001449,0.001449,0.001449,0.00041,0.267444,0.000818,4e-06,0.001449,9e-06
80,10.164913,0.001394,0.001394,0.001394,0.001394,0.00041,0.265276,0.000818,4e-06,0.001394,9e-06
81,9.694052,0.001331,0.001331,0.001331,0.001331,0.000409,0.260927,0.000816,4e-06,0.001331,9e-06
82,9.235849,0.001264,0.001264,0.001264,0.001264,0.000407,0.25627,0.00081,5e-06,0.001264,9e-06
83,8.770537,0.00119,0.00119,0.00119,0.00119,0.000404,0.251128,0.000805,5e-06,0.00119,9e-06
84,8.30485,0.00111,0.00111,0.00111,0.00111,0.000406,0.245609,0.000808,5e-06,0.00111,9e-06
85,7.851284,0.001023,0.001023,0.001023,0.001023,0.00041,0.239565,0.000815,5e-06,0.001023,1e-05
86,7.440306,0.000943,0.000943,0.000943,0.000943,0.000411,0.234076,0.000817,5e-06,0.000943,1e-05
87,7.043767,0.000869,0.000869,0.000869,0.000869,0.000413,0.2289,0.000822,5e-06,0.000869,1e-05
88,6.650505,0.000805,0.000805,0.000805,0.000805,0.000415,0.224468,0.000824,5e-06,0.000805,1e-05
89,6.231428,0.000752,0.000752,0.000752,0.000752,0.00042,0.226646,0.000832,5e-06,0.000752,1e-05
90,5.843329,0.000713,0.000713,0.000713,0.000713,0.000427,0.23328,0.000846,5e-06,0.000713,1e-05
91,5.479483,0.000666,0.000666,0.000666,0.000666,0.000431,0.229981,0.000854,5e-06,0.000666,1e-05
