round,loss,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1
123,1.850839,0.001267,0.001267,0.001267,0.001267,0.000419,0.153831,0.000834,4e-06,0.001267,8e-06
124,1.700007,0.001267,0.001267,0.001267,0.001267,0.000419,0.153831,0.000834,4e-06,0.001267,8e-06
125,1.60012,0.001267,0.001267,0.001267,0.001267,0.000418,0.153831,0.000833,4e-06,0.001267,8e-06
126,1.527765,0.001267,0.001267,0.001267,0.001267,0.000417,0.153831,0.000831,4e-06,0.001267,8e-06
127,1.479014,0.001267,0.001267,0.001267,0.001267,0.000417,0.153831,0.00083,4e-06,0.001267,8e-06
128,1.47611,0.001267,0.001267,0.001267,0.001267,0.000417,0.153831,0.00083,4e-06,0.001267,8e-06
129,1.49331,0.001267,0.001267,0.001267,0.001267,0.000417,0.153831,0.00083,4e-06,0.001267,8e-06
130,1.51102,0.001267,0.001267,0.001267,0.001267,0.000417,0.153831,0.00083,4e-06,0.001267,8e-06
131,1.529077,0.001267,0.001267,0.001267,0.001267,0.000416,0.153831,0.000829,4e-06,0.001267,8e-06
132,1.547322,0.001267,0.001267,0.001267,0.001267,0.000416,0.153831,0.000829,4e-06,0.001267,8e-06
133,1.565753,0.001267,0.001267,0.001267,0.001267,0.000416,0.153831,0.000828,4e-06,0.001267,8e-06
134,1.584265,0.001267,0.001267,0.001267,0.001267,0.000416,0.153831,0.000828,4e-06,0.001267,8e-06
135,1.603112,0.001267,0.001267,0.001267,0.001267,0.000415,0.153831,0.000827,4e-06,0.001267,8e-06
136,1.62277,0.001267,0.001267,0.001267,0.001267,0.000415,0.153831,0.000827,4e-06,0.001267,8e-06
137,1.641595,0.001267,0.001267,0.001267,0.001267,0.000415,0.153831,0.000826,4e-06,0.001267,8e-06
138,1.660443,0.001267,0.001267,0.001267,0.001267,0.000415,0.153831,0.000826,4e-06,0.001267,8e-06
139,1.680011,0.001267,0.001267,0.001267,0.001267,0.000414,0.153831,0.000825,4e-06,0.001267,8e-06
140,1.700181,0.001267,0.001267,0.001267,0.001267,0.000413,0.153831,0.000823,4e-06,0.001267,8e-06
141,1.720834,0.001267,0.001267,0.001267,0.001267,0.000413,0.153831,0.000822,4e-06,0.001267,8e-06
142,1.740755,0.001267,0.001267,0.001267,0.001267,0.000412,0.153831,0.000821,4e-06,0.001267,8e-06
143,1.761395,0.001267,0.001267,0.001267,0.001267,0.000412,0.153831,0.00082,4e-06,0.001267,8e-06
144,1.782558,0.001267,0.001267,0.001267,0.001267,0.000411,0.153831,0.000819,4e-06,0.001267,8e-06
145,1.804055,0.001267,0.001267,0.001267,0.001267,0.00041,0.153831,0.000817,4e-06,0.001267,8e-06
146,1.82548,0.001267,0.001267,0.001267,0.001267,0.000407,0.153831,0.000811,4e-06,0.001267,8e-06
147,1.847224,0.001267,0.001267,0.001267,0.001267,0.000407,0.153831,0.00081,4e-06,0.001267,8e-06
148,1.870616,0.001267,0.001267,0.001267,0.001267,0.000406,0.153831,0.000809,4e-06,0.001267,8e-06
149,1.892933,0.001267,0.001267,0.001267,0.001267,0.000405,0.153831,0.000807,4e-06,0.001267,8e-06
150,1.916621,0.001267,0.001267,0.001267,0.001267,0.000405,0.153831,0.000806,4e-06,0.001267,8e-06
151,1.93931,0.001267,0.001267,0.001267,0.001267,0.000404,0.153831,0.000804,4e-06,0.001267,8e-06
152,1.964778,0.001267,0.001267,0.001267,0.001267,0.000403,0.153831,0.000803,4e-06,0.001267,8e-06
