round,loss,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1
31,0.306793,0.98896,0.98896,0.98896,0.98896,0.16639,0.16708,0.16642,0.990477,0.98896,0.989715
32,0.211734,0.935566,0.935566,0.935566,0.935566,0.211449,0.16439,0.16394,0.990675,0.935566,0.962188
33,0.200755,0.688881,0.688881,0.688881,0.688881,0.239478,0.289073,0.229912,0.991283,0.688881,0.812514
34,0.735,0.122645,0.122645,0.122645,0.122645,0.17829,0.512591,0.058493,0.992925,0.122645,0.21424
35,1.873422,0.004472,0.004472,0.004472,0.004472,0.174715,0.500281,0.016291,0.993575,0.004472,0.003593
36,2.333286,0.002707,0.002707,0.002707,0.002707,0.177056,0.49999,0.02011,0.993585,0.002707,8.8e-05
37,2.650895,0.002707,0.002707,0.002707,0.002707,0.012317,0.499993,0.023687,5.3e-05,0.002707,0.000102
38,3.113424,0.002707,0.002707,0.002707,0.002707,0.013114,0.499993,0.025162,5.7e-05,0.002707,0.000108
39,3.678032,0.002707,0.002707,0.002707,0.002707,0.014006,0.499993,0.026814,5.9e-05,0.002707,0.000113
40,4.331319,0.002707,0.002707,0.002707,0.002707,0.025725,0.499995,0.047663,7.2e-05,0.002707,0.000135
41,5.016822,0.002707,0.002707,0.002707,0.002707,0.068223,0.499995,0.10598,0.000112,0.002707,0.000193
42,5.769715,0.002706,0.002706,0.002706,0.002706,0.091753,0.499734,0.131029,0.000141,0.002706,0.000229
43,6.449296,0.002695,0.002695,0.002695,0.002695,0.097268,0.48697,0.134975,0.000157,0.002695,0.000252
44,7.281506,0.002684,0.002684,0.002684,0.002684,0.09924,0.472666,0.134676,0.000169,0.002684,0.000269
45,7.915253,0.002673,0.002673,0.002673,0.002673,0.098028,0.45935,0.132056,0.00018,0.002673,0.000287
46,8.557994,0.002669,0.002669,0.002669,0.002669,0.100009,0.458626,0.13517,0.000191,0.002669,0.000305
47,9.222707,0.002639,0.002639,0.002639,0.002639,0.103537,0.453434,0.138477,0.000199,0.002639,0.000315
48,9.812426,0.002613,0.002613,0.002613,0.002613,0.120683,0.44904,0.150291,0.000214,0.002613,0.000325
49,10.443914,0.00259,0.00259,0.00259,0.00259,0.159776,0.445126,0.171847,0.000249,0.00259,0.000346
50,11.085879,0.002582,0.002582,0.002582,0.002582,0.170202,0.440155,0.174971,0.000262,0.002582,0.000355
51,11.639983,0.002568,0.002568,0.002568,0.002568,0.190517,0.425161,0.174089,0.000285,0.002568,0.000364
52,12.231607,0.002544,0.002544,0.002544,0.002544,0.198693,0.403471,0.167141,0.000323,0.002544,0.000403
53,12.767763,0.002502,0.002502,0.002502,0.002502,0.200754,0.351619,0.113569,0.000335,0.002502,0.000373
54,13.293219,0.002432,0.002432,0.002432,0.002432,0.034538,0.309461,0.05581,0.000201,0.002432,0.000326
55,13.881849,0.001904,0.001904,0.001904,0.001904,0.015742,0.218387,0.024357,9.2e-05,0.001904,0.000143
56,14.336583,0.001712,0.001712,0.001712,0.001712,0.006822,0.185322,0.010235,4.1e-05,0.001712,6.1e-05
57,14.943696,0.001712,0.001712,0.001712,0.001712,0.00844,0.185322,0.0119,5e-05,0.001712,7.1e-05
58,15.441341,0.001712,0.001712,0.001712,0.001712,0.01084,0.185322,0.014031,6.4e-05,0.001712,8.3e-05
59,15.876542,0.001712,0.001712,0.001712,0.001712,0.012448,0.185322,0.015273,7.3e-05,0.001712,9.1e-05
60,16.229847,0.001705,0.001705,0.001705,0.001705,0.012984,0.184114,0.015245,7.6e-05,0.001705,9e-05
