round,loss,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1
61,2.80937,0.153364,0.153364,0.153364,0.153364,0.178043,0.194144,0.082134,0.287084,0.153364,0.070988
62,2.833438,0.153362,0.153362,0.153362,0.153362,0.178707,0.194146,0.082132,0.289684,0.153362,0.070982
63,2.825376,0.153386,0.153386,0.153386,0.153386,0.126426,0.194123,0.082146,0.269359,0.153386,0.071029
64,2.835884,0.153352,0.153352,0.153352,0.153352,0.121341,0.194083,0.082124,0.249445,0.153352,0.070963
65,2.850621,0.153344,0.153344,0.153344,0.153344,0.118877,0.194042,0.082117,0.239795,0.153344,0.070947
66,2.875133,0.153341,0.153341,0.153341,0.153341,0.114037,0.194005,0.082114,0.220832,0.153341,0.070939
67,2.892268,0.15334,0.15334,0.15334,0.15334,0.110547,0.193841,0.082107,0.207172,0.15334,0.070938
68,2.909907,0.153338,0.153338,0.153338,0.153338,0.099248,0.193676,0.082099,0.162911,0.153338,0.070932
69,2.928017,0.153338,0.153338,0.153338,0.153338,0.099639,0.193511,0.082091,0.16445,0.153338,0.070932
70,2.926841,0.153363,0.153363,0.153363,0.153363,0.100109,0.193334,0.082084,0.166301,0.153363,0.070939
71,2.935893,0.153361,0.153361,0.153361,0.153361,0.086836,0.193232,0.082078,0.1143,0.153361,0.070935
72,2.934633,0.153363,0.153363,0.153363,0.153363,0.100594,0.193201,0.082078,0.168212,0.153363,0.070939
73,2.939096,0.153336,0.153336,0.153336,0.153336,0.087174,0.193173,0.082058,0.11569,0.153336,0.070896
74,2.942855,0.153331,0.153331,0.153331,0.153331,0.078657,0.193147,0.082055,0.082326,0.153331,0.070891
75,2.945602,0.153332,0.153332,0.153332,0.153332,0.132668,0.193124,0.082055,0.109425,0.153332,0.070891
76,2.947219,0.153331,0.153331,0.153331,0.153331,0.077112,0.193098,0.082054,0.076273,0.153331,0.070891
77,2.94749,0.153332,0.153332,0.153332,0.153332,0.077113,0.193083,0.082055,0.076272,0.153332,0.070891
78,2.947479,0.153333,0.153333,0.153333,0.153333,0.077249,0.193069,0.082059,0.076804,0.153333,0.070889
79,2.945233,0.153335,0.153335,0.153335,0.153335,0.07725,0.193062,0.082061,0.076804,0.153335,0.070889
80,2.948698,0.153335,0.153335,0.153335,0.153335,0.077249,0.193062,0.082061,0.076802,0.153335,0.070888
81,2.949418,0.153335,0.153335,0.153335,0.153335,0.077237,0.193023,0.082228,0.076592,0.153335,0.070769
82,2.950168,0.153333,0.153333,0.153333,0.153333,0.077315,0.192975,0.082626,0.076299,0.153333,0.070599
83,2.948989,0.153333,0.153333,0.153333,0.153333,0.077182,0.192944,0.082641,0.075754,0.153333,0.070594
84,2.949848,0.153333,0.153333,0.153333,0.153333,0.077184,0.192849,0.082651,0.075746,0.153333,0.07059
85,2.950413,0.153332,0.153332,0.153332,0.153332,0.077542,0.192676,0.083542,0.07545,0.153332,0.070415
86,2.949984,0.153331,0.153331,0.153331,0.153331,0.077555,0.192511,0.083573,0.075441,0.153331,0.070409
87,2.952821,0.15333,0.15333,0.15333,0.15333,0.077548,0.19226,0.083559,0.075439,0.15333,0.070409
88,2.95478,0.153331,0.153331,0.153331,0.153331,0.077543,0.192057,0.08355,0.075441,0.153331,0.07041
89,2.952588,0.15333,0.15333,0.15333,0.15333,0.077671,0.191798,0.083535,0.075974,0.15333,0.070409
90,2.951861,0.15333,0.15333,0.15333,0.15333,0.077657,0.191476,0.083507,0.075976,0.15333,0.070412
